name,model,num_contacts,contact_prob_min,contact_prob_mean,contact_probs,genome_id,cluster_ids
bz_11_cluster_5_1mer-bz_11_cluster_0_1mer,seed-8_sample-0,0,,,,bz_11,"cluster_0, cluster_5"
bz_11_cluster_5_1mer-bz_11_cluster_0_1mer,seed-10_sample-0,0,,,,bz_11,"cluster_0, cluster_5"
bz_11_cluster_5_1mer-bz_11_cluster_0_1mer,seed-9_sample-0,0,,,,bz_11,"cluster_0, cluster_5"
bz_11_cluster_5_1mer-bz_11_cluster_0_1mer,seed-4_sample-0,0,,,,bz_11,"cluster_0, cluster_5"
bz_11_cluster_5_1mer-bz_11_cluster_0_1mer,seed-2_sample-0,0,,,,bz_11,"cluster_0, cluster_5"
bz_11_cluster_5_1mer-bz_11_cluster_0_1mer,seed-5_sample-0,0,,,,bz_11,"cluster_0, cluster_5"
bz_11_cluster_5_1mer-bz_11_cluster_0_1mer,seed-6_sample-0,0,,,,bz_11,"cluster_0, cluster_5"
bz_11_cluster_5_1mer-bz_11_cluster_0_1mer,seed-3_sample-0,0,,,,bz_11,"cluster_0, cluster_5"
bz_11_cluster_5_1mer-bz_11_cluster_0_1mer,seed-1_sample-0,0,,,,bz_11,"cluster_0, cluster_5"
bz_11_cluster_5_1mer-bz_11_cluster_0_1mer,seed-7_sample-0,0,,,,bz_11,"cluster_0, cluster_5"
bz_11_cluster_5_1mer-bz_11_cluster_7_1mer,seed-8_sample-0,0,,,,bz_11,"cluster_5, cluster_7"
bz_11_cluster_5_1mer-bz_11_cluster_7_1mer,seed-10_sample-0,0,,,,bz_11,"cluster_5, cluster_7"
bz_11_cluster_5_1mer-bz_11_cluster_7_1mer,seed-9_sample-0,0,,,,bz_11,"cluster_5, cluster_7"
bz_11_cluster_5_1mer-bz_11_cluster_7_1mer,seed-4_sample-0,0,,,,bz_11,"cluster_5, cluster_7"
bz_11_cluster_5_1mer-bz_11_cluster_7_1mer,seed-2_sample-0,0,,,,bz_11,"cluster_5, cluster_7"
bz_11_cluster_5_1mer-bz_11_cluster_7_1mer,seed-5_sample-0,0,,,,bz_11,"cluster_5, cluster_7"
bz_11_cluster_5_1mer-bz_11_cluster_7_1mer,seed-6_sample-0,0,,,,bz_11,"cluster_5, cluster_7"
bz_11_cluster_5_1mer-bz_11_cluster_7_1mer,seed-3_sample-0,0,,,,bz_11,"cluster_5, cluster_7"
bz_11_cluster_5_1mer-bz_11_cluster_7_1mer,seed-1_sample-0,0,,,,bz_11,"cluster_5, cluster_7"
bz_11_cluster_5_1mer-bz_11_cluster_7_1mer,seed-7_sample-0,0,,,,bz_11,"cluster_5, cluster_7"
bz_11_cluster_5_1mer-bz_11_cluster_8_1mer,seed-8_sample-0,0,,,,bz_11,"cluster_5, cluster_8"
bz_11_cluster_5_1mer-bz_11_cluster_8_1mer,seed-10_sample-0,0,,,,bz_11,"cluster_5, cluster_8"
bz_11_cluster_5_1mer-bz_11_cluster_8_1mer,seed-9_sample-0,0,,,,bz_11,"cluster_5, cluster_8"
bz_11_cluster_5_1mer-bz_11_cluster_8_1mer,seed-4_sample-0,0,,,,bz_11,"cluster_5, cluster_8"
bz_11_cluster_5_1mer-bz_11_cluster_8_1mer,seed-2_sample-0,0,,,,bz_11,"cluster_5, cluster_8"
bz_11_cluster_5_1mer-bz_11_cluster_8_1mer,seed-5_sample-0,0,,,,bz_11,"cluster_5, cluster_8"
bz_11_cluster_5_1mer-bz_11_cluster_8_1mer,seed-6_sample-0,0,,,,bz_11,"cluster_5, cluster_8"
bz_11_cluster_5_1mer-bz_11_cluster_8_1mer,seed-3_sample-0,0,,,,bz_11,"cluster_5, cluster_8"
bz_11_cluster_5_1mer-bz_11_cluster_8_1mer,seed-1_sample-0,0,,,,bz_11,"cluster_5, cluster_8"
bz_11_cluster_5_1mer-bz_11_cluster_8_1mer,seed-7_sample-0,0,,,,bz_11,"cluster_5, cluster_8"
bz_11_cluster_4_1mer-bz_11_cluster_0_1mer,seed-8_sample-0,0,,,,bz_11,"cluster_0, cluster_4"
bz_11_cluster_4_1mer-bz_11_cluster_0_1mer,seed-10_sample-0,0,,,,bz_11,"cluster_0, cluster_4"
bz_11_cluster_4_1mer-bz_11_cluster_0_1mer,seed-9_sample-0,0,,,,bz_11,"cluster_0, cluster_4"
bz_11_cluster_4_1mer-bz_11_cluster_0_1mer,seed-4_sample-0,0,,,,bz_11,"cluster_0, cluster_4"
bz_11_cluster_4_1mer-bz_11_cluster_0_1mer,seed-2_sample-0,0,,,,bz_11,"cluster_0, cluster_4"
bz_11_cluster_4_1mer-bz_11_cluster_0_1mer,seed-5_sample-0,0,,,,bz_11,"cluster_0, cluster_4"
bz_11_cluster_4_1mer-bz_11_cluster_0_1mer,seed-6_sample-0,0,,,,bz_11,"cluster_0, cluster_4"
bz_11_cluster_4_1mer-bz_11_cluster_0_1mer,seed-3_sample-0,0,,,,bz_11,"cluster_0, cluster_4"
bz_11_cluster_4_1mer-bz_11_cluster_0_1mer,seed-1_sample-0,0,,,,bz_11,"cluster_0, cluster_4"
bz_11_cluster_4_1mer-bz_11_cluster_0_1mer,seed-7_sample-0,0,,,,bz_11,"cluster_0, cluster_4"
bz_11_cluster_4_1mer-bz_11_cluster_7_1mer,seed-8_sample-0,0,,,,bz_11,"cluster_4, cluster_7"
bz_11_cluster_4_1mer-bz_11_cluster_7_1mer,seed-10_sample-0,0,,,,bz_11,"cluster_4, cluster_7"
bz_11_cluster_4_1mer-bz_11_cluster_7_1mer,seed-9_sample-0,0,,,,bz_11,"cluster_4, cluster_7"
bz_11_cluster_4_1mer-bz_11_cluster_7_1mer,seed-4_sample-0,0,,,,bz_11,"cluster_4, cluster_7"
bz_11_cluster_4_1mer-bz_11_cluster_7_1mer,seed-2_sample-0,0,,,,bz_11,"cluster_4, cluster_7"
bz_11_cluster_4_1mer-bz_11_cluster_7_1mer,seed-5_sample-0,0,,,,bz_11,"cluster_4, cluster_7"
bz_11_cluster_4_1mer-bz_11_cluster_7_1mer,seed-6_sample-0,0,,,,bz_11,"cluster_4, cluster_7"
bz_11_cluster_4_1mer-bz_11_cluster_7_1mer,seed-3_sample-0,0,,,,bz_11,"cluster_4, cluster_7"
bz_11_cluster_4_1mer-bz_11_cluster_7_1mer,seed-1_sample-0,0,,,,bz_11,"cluster_4, cluster_7"
bz_11_cluster_4_1mer-bz_11_cluster_7_1mer,seed-7_sample-0,0,,,,bz_11,"cluster_4, cluster_7"
bz_11_cluster_4_1mer-bz_11_cluster_8_1mer,seed-8_sample-0,0,,,,bz_11,"cluster_4, cluster_8"
bz_11_cluster_4_1mer-bz_11_cluster_8_1mer,seed-10_sample-0,0,,,,bz_11,"cluster_4, cluster_8"
bz_11_cluster_4_1mer-bz_11_cluster_8_1mer,seed-9_sample-0,0,,,,bz_11,"cluster_4, cluster_8"
bz_11_cluster_4_1mer-bz_11_cluster_8_1mer,seed-4_sample-0,0,,,,bz_11,"cluster_4, cluster_8"
bz_11_cluster_4_1mer-bz_11_cluster_8_1mer,seed-2_sample-0,0,,,,bz_11,"cluster_4, cluster_8"
bz_11_cluster_4_1mer-bz_11_cluster_8_1mer,seed-5_sample-0,0,,,,bz_11,"cluster_4, cluster_8"
bz_11_cluster_4_1mer-bz_11_cluster_8_1mer,seed-6_sample-0,0,,,,bz_11,"cluster_4, cluster_8"
bz_11_cluster_4_1mer-bz_11_cluster_8_1mer,seed-3_sample-0,0,,,,bz_11,"cluster_4, cluster_8"
bz_11_cluster_4_1mer-bz_11_cluster_8_1mer,seed-1_sample-0,0,,,,bz_11,"cluster_4, cluster_8"
bz_11_cluster_4_1mer-bz_11_cluster_8_1mer,seed-7_sample-0,0,,,,bz_11,"cluster_4, cluster_8"
bz_11_cluster_0_1mer-bz_11_cluster_7_1mer,seed-8_sample-0,78,0.6,0.8764102564102564,"[0.82, 0.89, 0.93, 0.93, 0.89, 0.86, 0.89, 0.89, 0.85, 0.92, 0.83, 0.92, 0.91, 0.92, 0.91, 0.9, 0.92, 0.92, 0.82, 0.83, 0.93, 0.88, 0.86, 0.92, 0.82, 0.88, 0.92, 0.73, 0.92, 0.93, 0.93, 0.89, 0.6, 0.79, 0.87, 0.94, 0.95, 0.86, 0.81, 0.82, 0.85, 0.92, 0.94, 0.88, 0.92, 0.91, 0.89, 0.92, 0.9, 0.83, 0.93, 0.93, 0.86, 0.92, 0.89, 0.89, 0.89, 0.86, 0.92, 0.93, 0.92, 0.92, 0.79, 0.91, 0.82, 0.88, 0.82, 0.73, 0.83, 0.87, 0.95, 0.86, 0.93, 0.6, 0.81, 0.92, 0.93, 0.89]",bz_11,"cluster_0, cluster_7"
bz_11_cluster_0_1mer-bz_11_cluster_7_1mer,seed-10_sample-0,88,0.52,0.8036363636363636,"[0.8, 0.56, 0.84, 0.89, 0.89, 0.85, 0.8, 0.84, 0.83, 0.84, 0.59, 0.89, 0.82, 0.88, 0.87, 0.9, 0.83, 0.8, 0.87, 0.88, 0.8, 0.8, 0.9, 0.82, 0.8, 0.87, 0.77, 0.82, 0.88, 0.6, 0.87, 0.9, 0.89, 0.85, 0.66, 0.74, 0.85, 0.56, 0.91, 0.54, 0.93, 0.84, 0.77, 0.52, 0.8, 0.56, 0.59, 0.56, 0.84, 0.89, 0.91, 0.54, 0.82, 0.88, 0.87, 0.84, 0.9, 0.8, 0.8, 0.89, 0.89, 0.8, 0.87, 0.85, 0.84, 0.83, 0.8, 0.88, 0.9, 0.87, 0.88, 0.74, 0.83, 0.8, 0.82, 0.77, 0.6, 0.82, 0.85, 0.93, 0.84, 0.9, 0.66, 0.77, 0.52, 0.87, 0.89, 0.85]",bz_11,"cluster_0, cluster_7"
bz_11_cluster_0_1mer-bz_11_cluster_7_1mer,seed-9_sample-0,88,0.53,0.8072727272727271,"[0.8, 0.55, 0.84, 0.89, 0.89, 0.85, 0.81, 0.85, 0.83, 0.84, 0.58, 0.9, 0.82, 0.88, 0.87, 0.91, 0.84, 0.8, 0.87, 0.89, 0.8, 0.8, 0.9, 0.83, 0.8, 0.88, 0.77, 0.83, 0.88, 0.61, 0.87, 0.9, 0.9, 0.86, 0.67, 0.75, 0.86, 0.56, 0.92, 0.53, 0.93, 0.85, 0.78, 0.53, 0.8, 0.55, 0.58, 0.56, 0.84, 0.9, 0.92, 0.53, 0.83, 0.88, 0.87, 0.84, 0.91, 0.8, 0.8, 0.89, 0.89, 0.81, 0.87, 0.85, 0.85, 0.83, 0.8, 0.89, 0.9, 0.88, 0.88, 0.75, 0.84, 0.8, 0.83, 0.77, 0.61, 0.82, 0.86, 0.93, 0.85, 0.9, 0.67, 0.78, 0.53, 0.87, 0.9, 0.86]",bz_11,"cluster_0, cluster_7"
bz_11_cluster_0_1mer-bz_11_cluster_7_1mer,seed-4_sample-0,86,0.51,0.8162790697674419,"[0.8, 0.54, 0.84, 0.9, 0.9, 0.86, 0.81, 0.85, 0.84, 0.85, 0.56, 0.9, 0.82, 0.89, 0.87, 0.91, 0.84, 0.82, 0.88, 0.89, 0.8, 0.81, 0.9, 0.83, 0.82, 0.88, 0.77, 0.83, 0.89, 0.62, 0.88, 0.91, 0.9, 0.87, 0.69, 0.75, 0.85, 0.53, 0.92, 0.51, 0.93, 0.85, 0.79, 0.8, 0.54, 0.56, 0.53, 0.85, 0.9, 0.92, 0.51, 0.83, 0.89, 0.87, 0.84, 0.91, 0.82, 0.81, 0.9, 0.9, 0.81, 0.88, 0.86, 0.85, 0.84, 0.82, 0.89, 0.9, 0.88, 0.89, 0.75, 0.84, 0.8, 0.83, 0.77, 0.62, 0.82, 0.85, 0.93, 0.85, 0.91, 0.69, 0.79, 0.88, 0.9, 0.87]",bz_11,"cluster_0, cluster_7"
bz_11_cluster_0_1mer-bz_11_cluster_7_1mer,seed-2_sample-0,86,0.52,0.8116279069767444,"[0.8, 0.54, 0.84, 0.89, 0.89, 0.86, 0.8, 0.84, 0.84, 0.84, 0.56, 0.9, 0.82, 0.89, 0.87, 0.9, 0.84, 0.81, 0.87, 0.89, 0.8, 0.8, 0.9, 0.83, 0.81, 0.88, 0.77, 0.82, 0.89, 0.61, 0.87, 0.9, 0.9, 0.85, 0.67, 0.75, 0.85, 0.53, 0.91, 0.52, 0.93, 0.84, 0.78, 0.8, 0.54, 0.56, 0.53, 0.84, 0.9, 0.91, 0.52, 0.82, 0.89, 0.87, 0.84, 0.9, 0.81, 0.8, 0.89, 0.89, 0.8, 0.87, 0.86, 0.84, 0.84, 0.81, 0.89, 0.9, 0.88, 0.89, 0.75, 0.84, 0.8, 0.83, 0.77, 0.61, 0.82, 0.85, 0.93, 0.84, 0.9, 0.67, 0.78, 0.87, 0.9, 0.85]",bz_11,"cluster_0, cluster_7"
bz_11_cluster_0_1mer-bz_11_cluster_7_1mer,seed-5_sample-0,88,0.51,0.8104545454545455,"[0.8, 0.56, 0.84, 0.89, 0.89, 0.86, 0.81, 0.85, 0.84, 0.85, 0.58, 0.9, 0.83, 0.89, 0.87, 0.91, 0.84, 0.82, 0.87, 0.89, 0.8, 0.8, 0.9, 0.83, 0.81, 0.88, 0.77, 0.83, 0.88, 0.63, 0.88, 0.91, 0.9, 0.86, 0.68, 0.75, 0.86, 0.56, 0.92, 0.53, 0.94, 0.85, 0.79, 0.51, 0.8, 0.56, 0.58, 0.56, 0.85, 0.9, 0.92, 0.53, 0.83, 0.89, 0.87, 0.84, 0.91, 0.82, 0.8, 0.89, 0.89, 0.81, 0.87, 0.86, 0.85, 0.84, 0.81, 0.89, 0.9, 0.88, 0.88, 0.75, 0.84, 0.8, 0.83, 0.77, 0.63, 0.83, 0.86, 0.94, 0.85, 0.91, 0.68, 0.79, 0.51, 0.88, 0.9, 0.86]",bz_11,"cluster_0, cluster_7"
bz_11_cluster_0_1mer-bz_11_cluster_7_1mer,seed-6_sample-0,88,0.51,0.8077272727272727,"[0.8, 0.55, 0.84, 0.9, 0.9, 0.86, 0.81, 0.85, 0.84, 0.85, 0.59, 0.9, 0.82, 0.89, 0.87, 0.91, 0.84, 0.81, 0.87, 0.89, 0.8, 0.8, 0.9, 0.83, 0.81, 0.87, 0.77, 0.82, 0.88, 0.61, 0.87, 0.9, 0.9, 0.86, 0.68, 0.75, 0.85, 0.54, 0.92, 0.52, 0.93, 0.85, 0.78, 0.51, 0.8, 0.55, 0.59, 0.54, 0.85, 0.9, 0.92, 0.52, 0.82, 0.89, 0.87, 0.84, 0.91, 0.81, 0.8, 0.9, 0.9, 0.81, 0.87, 0.86, 0.85, 0.84, 0.81, 0.89, 0.9, 0.87, 0.88, 0.75, 0.84, 0.8, 0.83, 0.77, 0.61, 0.82, 0.85, 0.93, 0.85, 0.9, 0.68, 0.78, 0.51, 0.87, 0.9, 0.86]",bz_11,"cluster_0, cluster_7"
bz_11_cluster_0_1mer-bz_11_cluster_7_1mer,seed-3_sample-0,78,0.58,0.847948717948718,"[0.8, 0.86, 0.91, 0.91, 0.87, 0.84, 0.86, 0.85, 0.83, 0.91, 0.81, 0.9, 0.87, 0.9, 0.86, 0.84, 0.89, 0.89, 0.81, 0.8, 0.91, 0.84, 0.82, 0.89, 0.8, 0.83, 0.9, 0.65, 0.88, 0.91, 0.91, 0.87, 0.58, 0.76, 0.84, 0.93, 0.93, 0.83, 0.78, 0.8, 0.83, 0.91, 0.93, 0.83, 0.9, 0.87, 0.86, 0.9, 0.84, 0.8, 0.91, 0.91, 0.84, 0.89, 0.87, 0.86, 0.85, 0.82, 0.89, 0.91, 0.89, 0.9, 0.76, 0.86, 0.81, 0.84, 0.8, 0.65, 0.81, 0.84, 0.93, 0.83, 0.91, 0.58, 0.78, 0.88, 0.91, 0.87]",bz_11,"cluster_0, cluster_7"
bz_11_cluster_0_1mer-bz_11_cluster_7_1mer,seed-1_sample-0,88,0.51,0.8111363636363635,"[0.8, 0.54, 0.85, 0.9, 0.9, 0.87, 0.81, 0.86, 0.84, 0.85, 0.57, 0.91, 0.83, 0.89, 0.88, 0.91, 0.85, 0.83, 0.88, 0.89, 0.8, 0.8, 0.91, 0.84, 0.82, 0.88, 0.77, 0.83, 0.89, 0.63, 0.88, 0.9, 0.91, 0.86, 0.65, 0.75, 0.86, 0.53, 0.92, 0.53, 0.93, 0.85, 0.78, 0.51, 0.8, 0.54, 0.57, 0.53, 0.85, 0.91, 0.92, 0.53, 0.83, 0.89, 0.88, 0.85, 0.91, 0.83, 0.8, 0.9, 0.9, 0.81, 0.88, 0.87, 0.86, 0.84, 0.82, 0.89, 0.91, 0.88, 0.89, 0.75, 0.85, 0.8, 0.84, 0.77, 0.63, 0.83, 0.86, 0.93, 0.85, 0.9, 0.65, 0.78, 0.51, 0.88, 0.91, 0.86]",bz_11,"cluster_0, cluster_7"
bz_11_cluster_0_1mer-bz_11_cluster_7_1mer,seed-7_sample-0,88,0.53,0.8068181818181818,"[0.8, 0.55, 0.84, 0.9, 0.89, 0.86, 0.81, 0.85, 0.83, 0.84, 0.57, 0.9, 0.83, 0.89, 0.87, 0.9, 0.83, 0.8, 0.87, 0.88, 0.8, 0.8, 0.9, 0.83, 0.81, 0.87, 0.77, 0.82, 0.88, 0.61, 0.87, 0.9, 0.9, 0.86, 0.67, 0.74, 0.86, 0.55, 0.92, 0.54, 0.93, 0.85, 0.78, 0.53, 0.8, 0.55, 0.57, 0.55, 0.84, 0.9, 0.92, 0.54, 0.82, 0.89, 0.87, 0.84, 0.9, 0.8, 0.8, 0.9, 0.89, 0.81, 0.87, 0.86, 0.85, 0.83, 0.81, 0.88, 0.9, 0.87, 0.88, 0.74, 0.83, 0.8, 0.83, 0.77, 0.61, 0.83, 0.86, 0.93, 0.85, 0.9, 0.67, 0.78, 0.53, 0.87, 0.9, 0.86]",bz_11,"cluster_0, cluster_7"
bz_11_cluster_0_1mer-bz_11_cluster_8_1mer,seed-8_sample-0,0,,,,bz_11,"cluster_0, cluster_8"
bz_11_cluster_0_1mer-bz_11_cluster_8_1mer,seed-10_sample-0,0,,,,bz_11,"cluster_0, cluster_8"
bz_11_cluster_0_1mer-bz_11_cluster_8_1mer,seed-9_sample-0,0,,,,bz_11,"cluster_0, cluster_8"
bz_11_cluster_0_1mer-bz_11_cluster_8_1mer,seed-4_sample-0,0,,,,bz_11,"cluster_0, cluster_8"
bz_11_cluster_0_1mer-bz_11_cluster_8_1mer,seed-2_sample-0,0,,,,bz_11,"cluster_0, cluster_8"
bz_11_cluster_0_1mer-bz_11_cluster_8_1mer,seed-5_sample-0,0,,,,bz_11,"cluster_0, cluster_8"
bz_11_cluster_0_1mer-bz_11_cluster_8_1mer,seed-6_sample-0,0,,,,bz_11,"cluster_0, cluster_8"
bz_11_cluster_0_1mer-bz_11_cluster_8_1mer,seed-3_sample-0,0,,,,bz_11,"cluster_0, cluster_8"
bz_11_cluster_0_1mer-bz_11_cluster_8_1mer,seed-1_sample-0,0,,,,bz_11,"cluster_0, cluster_8"
bz_11_cluster_0_1mer-bz_11_cluster_8_1mer,seed-7_sample-0,0,,,,bz_11,"cluster_0, cluster_8"
bz_11_cluster_7_1mer-bz_11_cluster_8_1mer,seed-8_sample-0,0,,,,bz_11,"cluster_7, cluster_8"
bz_11_cluster_7_1mer-bz_11_cluster_8_1mer,seed-10_sample-0,0,,,,bz_11,"cluster_7, cluster_8"
bz_11_cluster_7_1mer-bz_11_cluster_8_1mer,seed-9_sample-0,0,,,,bz_11,"cluster_7, cluster_8"
bz_11_cluster_7_1mer-bz_11_cluster_8_1mer,seed-4_sample-0,0,,,,bz_11,"cluster_7, cluster_8"
bz_11_cluster_7_1mer-bz_11_cluster_8_1mer,seed-2_sample-0,0,,,,bz_11,"cluster_7, cluster_8"
bz_11_cluster_7_1mer-bz_11_cluster_8_1mer,seed-5_sample-0,0,,,,bz_11,"cluster_7, cluster_8"
bz_11_cluster_7_1mer-bz_11_cluster_8_1mer,seed-6_sample-0,0,,,,bz_11,"cluster_7, cluster_8"
bz_11_cluster_7_1mer-bz_11_cluster_8_1mer,seed-3_sample-0,0,,,,bz_11,"cluster_7, cluster_8"
bz_11_cluster_7_1mer-bz_11_cluster_8_1mer,seed-1_sample-0,0,,,,bz_11,"cluster_7, cluster_8"
bz_11_cluster_7_1mer-bz_11_cluster_8_1mer,seed-7_sample-0,0,,,,bz_11,"cluster_7, cluster_8"
bz_11_cluster_2_1mer-bz_11_cluster_2_1mer,seed-8_sample-0,0,,,,bz_11,"cluster_2, cluster_2"
bz_11_cluster_2_1mer-bz_11_cluster_2_1mer,seed-10_sample-0,0,,,,bz_11,"cluster_2, cluster_2"
bz_11_cluster_2_1mer-bz_11_cluster_2_1mer,seed-9_sample-0,0,,,,bz_11,"cluster_2, cluster_2"
bz_11_cluster_2_1mer-bz_11_cluster_2_1mer,seed-4_sample-0,0,,,,bz_11,"cluster_2, cluster_2"
bz_11_cluster_2_1mer-bz_11_cluster_2_1mer,seed-2_sample-0,0,,,,bz_11,"cluster_2, cluster_2"
bz_11_cluster_2_1mer-bz_11_cluster_2_1mer,seed-5_sample-0,0,,,,bz_11,"cluster_2, cluster_2"
bz_11_cluster_2_1mer-bz_11_cluster_2_1mer,seed-6_sample-0,0,,,,bz_11,"cluster_2, cluster_2"
bz_11_cluster_2_1mer-bz_11_cluster_2_1mer,seed-3_sample-0,0,,,,bz_11,"cluster_2, cluster_2"
bz_11_cluster_2_1mer-bz_11_cluster_2_1mer,seed-1_sample-0,0,,,,bz_11,"cluster_2, cluster_2"
bz_11_cluster_2_1mer-bz_11_cluster_2_1mer,seed-7_sample-0,0,,,,bz_11,"cluster_2, cluster_2"
bz_11_cluster_3_1mer-bz_11_cluster_3_1mer,seed-8_sample-0,0,,,,bz_11,"cluster_3, cluster_3"
bz_11_cluster_3_1mer-bz_11_cluster_3_1mer,seed-10_sample-0,0,,,,bz_11,"cluster_3, cluster_3"
bz_11_cluster_3_1mer-bz_11_cluster_3_1mer,seed-9_sample-0,0,,,,bz_11,"cluster_3, cluster_3"
bz_11_cluster_3_1mer-bz_11_cluster_3_1mer,seed-4_sample-0,0,,,,bz_11,"cluster_3, cluster_3"
bz_11_cluster_3_1mer-bz_11_cluster_3_1mer,seed-2_sample-0,0,,,,bz_11,"cluster_3, cluster_3"
bz_11_cluster_3_1mer-bz_11_cluster_3_1mer,seed-5_sample-0,0,,,,bz_11,"cluster_3, cluster_3"
bz_11_cluster_3_1mer-bz_11_cluster_3_1mer,seed-6_sample-0,0,,,,bz_11,"cluster_3, cluster_3"
bz_11_cluster_3_1mer-bz_11_cluster_3_1mer,seed-3_sample-0,0,,,,bz_11,"cluster_3, cluster_3"
bz_11_cluster_3_1mer-bz_11_cluster_3_1mer,seed-1_sample-0,0,,,,bz_11,"cluster_3, cluster_3"
bz_11_cluster_3_1mer-bz_11_cluster_3_1mer,seed-7_sample-0,0,,,,bz_11,"cluster_3, cluster_3"
bz_11_cluster_1_1mer-bz_11_cluster_1_1mer,seed-8_sample-0,160,0.51,0.6385,"[0.52, 0.61, 0.59, 0.71, 0.61, 0.62, 0.69, 0.67, 0.7, 0.62, 0.56, 0.68, 0.69, 0.58, 0.65, 0.63, 0.61, 0.52, 0.63, 0.74, 0.59, 0.64, 0.67, 0.61, 0.65, 0.62, 0.54, 0.68, 0.73, 0.69, 0.51, 0.58, 0.7, 0.64, 0.67, 0.62, 0.53, 0.56, 0.61, 0.68, 0.65, 0.61, 0.64, 0.69, 0.73, 0.6, 0.63, 0.61, 0.6, 0.68, 0.62, 0.69, 0.57, 0.58, 0.66, 0.69, 0.64, 0.77, 0.73, 0.52, 0.61, 0.7, 0.66, 0.66, 0.7, 0.62, 0.73, 0.72, 0.62, 0.7, 0.6, 0.56, 0.68, 0.51, 0.65, 0.71, 0.75, 0.65, 0.55, 0.64, 0.52, 0.61, 0.59, 0.71, 0.75, 0.61, 0.62, 0.69, 0.67, 0.65, 0.7, 0.62, 0.68, 0.73, 0.69, 0.67, 0.68, 0.69, 0.53, 0.56, 0.73, 0.51, 0.56, 0.68, 0.61, 0.65, 0.61, 0.64, 0.68, 0.69, 0.61, 0.58, 0.69, 0.63, 0.62, 0.69, 0.57, 0.61, 0.58, 0.7, 0.62, 0.73, 0.6, 0.64, 0.74, 0.61, 0.54, 0.67, 0.61, 0.59, 0.65, 0.58, 0.52, 0.64, 0.62, 0.65, 0.63, 0.63, 0.6, 0.7, 0.66, 0.72, 0.62, 0.64, 0.66, 0.77, 0.7, 0.66, 0.73, 0.52, 0.62, 0.7, 0.68, 0.65, 0.6, 0.56, 0.51, 0.71, 0.55, 0.64]",bz_11,"cluster_1, cluster_1"
bz_11_cluster_1_1mer-bz_11_cluster_1_1mer,seed-10_sample-0,156,0.51,0.642051282051282,"[0.53, 0.6, 0.58, 0.69, 0.76, 0.6, 0.59, 0.7, 0.67, 0.65, 0.7, 0.63, 0.68, 0.74, 0.68, 0.67, 0.7, 0.68, 0.53, 0.56, 0.72, 0.54, 0.69, 0.6, 0.66, 0.64, 0.64, 0.69, 0.71, 0.64, 0.58, 0.7, 0.63, 0.64, 0.67, 0.57, 0.61, 0.58, 0.71, 0.62, 0.74, 0.59, 0.64, 0.74, 0.6, 0.51, 0.66, 0.6, 0.58, 0.63, 0.58, 0.53, 0.65, 0.62, 0.64, 0.62, 0.61, 0.61, 0.7, 0.67, 0.71, 0.63, 0.64, 0.68, 0.77, 0.71, 0.66, 0.73, 0.62, 0.68, 0.69, 0.65, 0.59, 0.56, 0.53, 0.72, 0.56, 0.65, 0.53, 0.6, 0.58, 0.69, 0.6, 0.59, 0.7, 0.67, 0.7, 0.63, 0.56, 0.68, 0.68, 0.58, 0.64, 0.61, 0.6, 0.53, 0.62, 0.74, 0.58, 0.65, 0.67, 0.6, 0.63, 0.62, 0.51, 0.7, 0.72, 0.68, 0.58, 0.71, 0.64, 0.66, 0.62, 0.53, 0.54, 0.6, 0.69, 0.66, 0.64, 0.64, 0.7, 0.74, 0.61, 0.63, 0.61, 0.59, 0.69, 0.64, 0.67, 0.57, 0.58, 0.66, 0.71, 0.64, 0.77, 0.73, 0.64, 0.7, 0.67, 0.68, 0.71, 0.62, 0.74, 0.71, 0.63, 0.68, 0.59, 0.56, 0.69, 0.53, 0.65, 0.72, 0.76, 0.65, 0.56, 0.65]",bz_11,"cluster_1, cluster_1"
