path,name,msa_unpaired_num_seqs,msa_paired_num_seqs,iptms,ptms,best_model,iptm_best_model,ptm_best_model,num_seeds,num_protein_chains,num_proteins
/home/prichter/Documents/banfield/betazoid/data/genes/alphafold/af_output/orfm.bz_3.1_169,orfm.bz_3.1_169,7,0,"[None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]","[0.8, 0.8, 0.81, 0.81, 0.8, 0.81, 0.8, 0.8, 0.8, 0.8, 0.8, 0.81, 0.8, 0.8, 0.81]",seed-1_sample-1,,0.81,3,1,1
/home/prichter/Documents/banfield/betazoid/data/genes/alphafold/af_output/orfm.bz_4.1_164,orfm.bz_4.1_164,8,0,"[None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]","[0.28, 0.28, 0.27, 0.28, 0.27, 0.28, 0.29, 0.29, 0.27, 0.27, 0.28, 0.3, 0.29, 0.28, 0.28]",seed-3_sample-2,,0.28,3,1,1
/home/prichter/Documents/banfield/betazoid/data/genes/alphafold/af_output/orfm.bz_2.1_92,orfm.bz_2.1_92,8,0,"[None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]","[0.48, 0.48, 0.48, 0.48, 0.47, 0.49, 0.48, 0.48, 0.48, 0.49, 0.48, 0.48, 0.48, 0.48, 0.48]",seed-3_sample-0,,0.48,3,1,1
/home/prichter/Documents/banfield/betazoid/data/genes/alphafold/af_output/orfm.bz_2.1_112,orfm.bz_2.1_112,10,0,"[None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]","[0.91, 0.91, 0.91, 0.9, 0.9, 0.91, 0.91, 0.91, 0.91, 0.91, 0.91, 0.91, 0.91, 0.91, 0.91]",seed-3_sample-1,,0.91,3,1,1
/home/prichter/Documents/banfield/betazoid/data/genes/alphafold/af_output/orfm.bz_9.1_105,orfm.bz_9.1_105,8,0,"[None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]","[0.39, 0.39, 0.39, 0.39, 0.4, 0.4, 0.39, 0.39, 0.39, 0.4, 0.39, 0.39, 0.39, 0.39, 0.4]",seed-2_sample-2,,0.4,3,1,1
/home/prichter/Documents/banfield/betazoid/data/genes/alphafold/af_output/orfm.bz_10.1_15,orfm.bz_10.1_15,10,0,"[None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]","[0.87, 0.88, 0.88, 0.88, 0.87, 0.88, 0.87, 0.88, 0.87, 0.88, 0.88, 0.87, 0.88, 0.87, 0.88]",seed-2_sample-3,,0.88,3,1,1
/home/prichter/Documents/banfield/betazoid/data/genes/alphafold/af_output/orfm.bz_0.1_98,orfm.bz_0.1_98,10,0,"[None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]","[0.91, 0.92, 0.91, 0.92, 0.92, 0.92, 0.91, 0.91, 0.91, 0.91, 0.91, 0.91, 0.91, 0.91, 0.91]",seed-1_sample-1,,0.92,3,1,1
/home/prichter/Documents/banfield/betazoid/data/genes/alphafold/af_output/orfm.bz_7.1_105,orfm.bz_7.1_105,5,0,"[None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]","[0.39, 0.4, 0.4, 0.39, 0.39, 0.38, 0.39, 0.4, 0.4, 0.4, 0.4, 0.39, 0.38, 0.39, 0.39]",seed-3_sample-2,,0.4,3,1,1
/home/prichter/Documents/banfield/betazoid/data/genes/alphafold/af_output/orfm.bz_11.1_113,orfm.bz_11.1_113,7,0,"[None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]","[0.32, 0.31, 0.32, 0.31, 0.31, 0.3, 0.31, 0.32, 0.33, 0.3, 0.31, 0.3, 0.31, 0.31, 0.31]",seed-2_sample-1,,0.31,3,1,1
/home/prichter/Documents/banfield/betazoid/data/genes/alphafold/af_output/orfm.bz_1.1_155,orfm.bz_1.1_155,10,0,"[None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]","[0.88, 0.9, 0.9, 0.89, 0.89, 0.9, 0.89, 0.89, 0.89, 0.9, 0.89, 0.89, 0.89, 0.89, 0.9]",seed-2_sample-1,,0.9,3,1,1
/home/prichter/Documents/banfield/betazoid/data/genes/alphafold/af_output/orfm.bz_11.1_140,orfm.bz_11.1_140,10,0,"[None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]","[0.91, 0.92, 0.92, 0.92, 0.92, 0.92, 0.91, 0.92, 0.92, 0.92, 0.92, 0.92, 0.92, 0.92, 0.92]",seed-2_sample-2,,0.92,3,1,1
/home/prichter/Documents/banfield/betazoid/data/genes/alphafold/af_output/orfm.bz_0.1_138,orfm.bz_0.1_138,9,0,"[None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]","[0.36, 0.38, 0.37, 0.38, 0.37, 0.37, 0.38, 0.37, 0.35, 0.37, 0.39, 0.36, 0.39, 0.39, 0.38]",seed-3_sample-0,,0.36,3,1,1
/home/prichter/Documents/banfield/betazoid/data/genes/alphafold/af_output/orfm.bz_8.1_202,orfm.bz_8.1_202,9,0,"[None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]","[0.52, 0.41, 0.41, 0.52, 0.52, 0.4, 0.54, 0.53, 0.53, 0.41, 0.52, 0.52, 0.52, 0.52, 0.4]",seed-1_sample-4,,0.52,3,1,1
/home/prichter/Documents/banfield/betazoid/data/genes/alphafold/af_output/orfm.bz_1.1_59,orfm.bz_1.1_59,10,0,"[None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]","[0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9]",seed-3_sample-4,,0.9,3,1,1
/home/prichter/Documents/banfield/betazoid/data/genes/alphafold/af_output/orfm.bz_11.1_23,orfm.bz_11.1_23,10,0,"[None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]","[0.9, 0.9, 0.9, 0.9, 0.9, 0.91, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9]",seed-2_sample-3,,0.91,3,1,1
/home/prichter/Documents/banfield/betazoid/data/genes/alphafold/af_output/orfm.bz_4.1_159,orfm.bz_4.1_159,9,0,"[None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]","[0.35, 0.39, 0.39, 0.41, 0.4, 0.4, 0.41, 0.39, 0.41, 0.39, 0.38, 0.38, 0.4, 0.39, 0.39]",seed-1_sample-0,,0.4,3,1,1
/home/prichter/Documents/banfield/betazoid/data/genes/alphafold/af_output/orfm.bz_8.1_106,orfm.bz_8.1_106,9,0,"[None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]","[0.57, 0.57, 0.57, 0.56, 0.56, 0.57, 0.57, 0.57, 0.57, 0.57, 0.57, 0.57, 0.57, 0.57, 0.56]",seed-2_sample-0,,0.57,3,1,1
/home/prichter/Documents/banfield/betazoid/data/genes/alphafold/af_output/orfm.bz_1.1_43,orfm.bz_1.1_43,9,0,"[None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]","[0.59, 0.6, 0.59, 0.59, 0.6, 0.6, 0.59, 0.59, 0.59, 0.6, 0.59, 0.6, 0.59, 0.59, 0.59]",seed-2_sample-1,,0.6,3,1,1
/home/prichter/Documents/banfield/betazoid/data/genes/alphafold/af_output/orfm.bz_4.1_126,orfm.bz_4.1_126,5,0,"[None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]","[0.35, 0.32, 0.32, 0.36, 0.35, 0.35, 0.36, 0.35, 0.36, 0.33, 0.35, 0.34, 0.37, 0.35, 0.35]",seed-1_sample-3,,0.36,3,1,1
/home/prichter/Documents/banfield/betazoid/data/genes/alphafold/af_output/orfm.bz_11.1_163,orfm.bz_11.1_163,8,0,"[None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]","[0.73, 0.73, 0.73, 0.73, 0.73, 0.73, 0.73, 0.73, 0.73, 0.73, 0.73, 0.73, 0.72, 0.74, 0.73]",seed-2_sample-4,,0.73,3,1,1
/home/prichter/Documents/banfield/betazoid/data/genes/alphafold/af_output/orfm.bz_4.1_69,orfm.bz_4.1_69,6,0,"[None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]","[0.78, 0.77, 0.77, 0.78, 0.78, 0.77, 0.78, 0.78, 0.78, 0.77, 0.77, 0.77, 0.77, 0.77, 0.78]",seed-3_sample-1,,0.78,3,1,1
/home/prichter/Documents/banfield/betazoid/data/genes/alphafold/af_output/orfm.bz_7.1_180,orfm.bz_7.1_180,9,0,"[None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]","[0.3, 0.31, 0.33, 0.33, 0.3, 0.32, 0.32, 0.31, 0.32, 0.33, 0.34, 0.32, 0.32, 0.32, 0.31]",seed-1_sample-1,,0.33,3,1,1
