path,name,msa_num_seqs,iptms,ptms,best_model,iptm_best_model,ptm_best_model,num_seeds,num_protein_chains,num_proteins
/home/prichter/Documents/banfield/betazoid/data/genes/alphafold/af_output/orfm.bz_9.1_105,orfm.bz_9.1_105,33,"[None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]","[0.42, 0.44, 0.43, 0.44, 0.44, 0.43, 0.44, 0.43, 0.43, 0.44, 0.43, 0.43, 0.43, 0.44, 0.44]",seed-3_sample-4,,0.44,3,1,1
/home/prichter/Documents/banfield/betazoid/data/genes/alphafold/af_output/orfm.bz_10.1_15,orfm.bz_10.1_15,70,"[None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]","[0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9]",seed-1_sample-2,,0.9,3,1,1
/home/prichter/Documents/banfield/betazoid/data/genes/alphafold/af_output/orfm.bz_0.1_98,orfm.bz_0.1_98,300,"[None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]","[0.94, 0.94, 0.94, 0.94, 0.94, 0.94, 0.94, 0.94, 0.94, 0.94, 0.94, 0.94, 0.94, 0.94, 0.94]",seed-2_sample-0,,0.94,3,1,1
/home/prichter/Documents/banfield/betazoid/data/genes/alphafold/af_output/orfm.bz_7.1_105,orfm.bz_7.1_105,24,"[None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]","[0.44, 0.45, 0.45, 0.44, 0.45, 0.45, 0.45, 0.44, 0.45, 0.44, 0.45, 0.44, 0.45, 0.45, 0.45]",seed-3_sample-2,,0.45,3,1,1
/home/prichter/Documents/banfield/betazoid/data/genes/alphafold/af_output/orfm.bz_11.1_113,orfm.bz_11.1_113,25,"[None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]","[0.37, 0.36, 0.36, 0.36, 0.36, 0.36, 0.36, 0.36, 0.36, 0.36, 0.36, 0.36, 0.36, 0.36, 0.36]",seed-1_sample-4,,0.36,3,1,1
/home/prichter/Documents/banfield/betazoid/data/genes/alphafold/af_output/orfm.bz_1.1_155,orfm.bz_1.1_155,68,"[None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]","[0.89, 0.89, 0.89, 0.89, 0.89, 0.88, 0.88, 0.89, 0.89, 0.89, 0.9, 0.89, 0.88, 0.88, 0.89]",seed-3_sample-2,,0.9,3,1,1
/home/prichter/Documents/banfield/betazoid/data/genes/alphafold/af_output/orfm.bz_11.1_140,orfm.bz_11.1_140,300,"[None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]","[0.94, 0.94, 0.94, 0.94, 0.94, 0.94, 0.94, 0.94, 0.94, 0.94, 0.94, 0.94, 0.94, 0.94, 0.94]",seed-1_sample-0,,0.94,3,1,1
/home/prichter/Documents/banfield/betazoid/data/genes/alphafold/af_output/orfm.bz_0.1_138,orfm.bz_0.1_138,47,"[None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]","[0.36, 0.36, 0.36, 0.36, 0.36, 0.36, 0.37, 0.36, 0.36, 0.36, 0.35, 0.37, 0.36, 0.37, 0.36]",seed-3_sample-0,,0.37,3,1,1
/home/prichter/Documents/banfield/betazoid/data/genes/alphafold/af_output/orfm.bz_8.1_202,orfm.bz_8.1_202,52,"[None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]","[0.53, 0.52, 0.51, 0.51, 0.52, 0.51, 0.52, 0.52, 0.52, 0.53, 0.51, 0.51, 0.53, 0.52, 0.52]",seed-3_sample-0,,0.51,3,1,1
/home/prichter/Documents/banfield/betazoid/data/genes/alphafold/af_output/orfm.bz_1.1_59,orfm.bz_1.1_59,300,"[None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]","[0.93, 0.93, 0.92, 0.92, 0.93, 0.93, 0.93, 0.93, 0.93, 0.93, 0.92, 0.93, 0.93, 0.93, 0.93]",seed-3_sample-1,,0.93,3,1,1
/home/prichter/Documents/banfield/betazoid/data/genes/alphafold/af_output/orfm.bz_11.1_23,orfm.bz_11.1_23,55,"[None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]","[0.92, 0.92, 0.92, 0.91, 0.92, 0.92, 0.92, 0.91, 0.92, 0.92, 0.92, 0.92, 0.91, 0.92, 0.92]",seed-1_sample-2,,0.92,3,1,1
/home/prichter/Documents/banfield/betazoid/data/genes/alphafold/af_output/orfm.bz_4.1_159,orfm.bz_4.1_159,36,"[None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]","[0.4, 0.4, 0.41, 0.42, 0.41, 0.41, 0.41, 0.4, 0.41, 0.39, 0.39, 0.4, 0.4, 0.4, 0.39]",seed-3_sample-2,,0.39,3,1,1
/home/prichter/Documents/banfield/betazoid/data/genes/alphafold/af_output/orfm.bz_8.1_106,orfm.bz_8.1_106,23,"[None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]","[0.57, 0.57, 0.57, 0.56, 0.56, 0.58, 0.56, 0.56, 0.57, 0.57, 0.57, 0.57, 0.57, 0.56, 0.57]",seed-3_sample-2,,0.57,3,1,1
/home/prichter/Documents/banfield/betazoid/data/genes/alphafold/af_output/orfm.bz_1.1_43,orfm.bz_1.1_43,25,"[None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]","[0.61, 0.61, 0.61, 0.61, 0.61, 0.61, 0.6, 0.61, 0.61, 0.61, 0.61, 0.61, 0.61, 0.61, 0.61]",seed-2_sample-4,,0.61,3,1,1
/home/prichter/Documents/banfield/betazoid/data/genes/alphafold/af_output/orfm.bz_4.1_126,orfm.bz_4.1_126,21,"[None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]","[0.34, 0.34, 0.34, 0.33, 0.34, 0.34, 0.34, 0.34, 0.34, 0.33, 0.34, 0.34, 0.34, 0.34, 0.34]",seed-1_sample-3,,0.34,3,1,1
/home/prichter/Documents/banfield/betazoid/data/genes/alphafold/af_output/orfm.bz_11.1_163,orfm.bz_11.1_163,20,"[None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]","[0.75, 0.75, 0.76, 0.75, 0.76, 0.75, 0.75, 0.75, 0.77, 0.76, 0.76, 0.76, 0.74, 0.75, 0.75]",seed-2_sample-3,,0.75,3,1,1
/home/prichter/Documents/banfield/betazoid/data/genes/alphafold/af_output/orfm.bz_4.1_69,orfm.bz_4.1_69,26,"[None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]","[0.77, 0.77, 0.76, 0.77, 0.77, 0.76, 0.77, 0.77, 0.76, 0.77, 0.76, 0.76, 0.77, 0.77, 0.77]",seed-3_sample-3,,0.77,3,1,1
/home/prichter/Documents/banfield/betazoid/data/genes/alphafold/af_output/orfm.bz_7.1_180,orfm.bz_7.1_180,45,"[None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]","[0.41, 0.42, 0.41, 0.41, 0.41, 0.42, 0.42, 0.43, 0.43, 0.4, 0.43, 0.4, 0.42, 0.41, 0.41]",seed-3_sample-0,,0.4,3,1,1
