path,name,msa_num_seqs,iptms,ptms,best_model,iptm_best_model,ptm_best_model,num_seeds,num_protein_chains,num_proteins
/home/prichter/Documents/banfield/betazoid/data/genes/colabfold/bz_3/orfm.bz_3.1_87,orfm.bz_3.1_87,2,"[None, None, None, None, None]","[0.52, 0.5, 0.53, 0.46, 0.49]",model_3_seed_000,,0.5,1,1,1
/home/prichter/Documents/banfield/betazoid/data/genes/colabfold/bz_3/orfm.bz_3.1_88,orfm.bz_3.1_88,2,"[None, None, None, None, None]","[0.38, 0.4, 0.4, 0.41, 0.43]",model_5_seed_000,,0.43,1,1,1
/home/prichter/Documents/banfield/betazoid/data/genes/colabfold/bz_3/orfm.bz_3.1_90,orfm.bz_3.1_90,2,"[None, None, None, None, None]","[0.46, 0.46, 0.47, 0.48, 0.42]",model_3_seed_000,,0.46,1,1,1
/home/prichter/Documents/banfield/betazoid/data/genes/colabfold/bz_3/orfm.bz_3.1_91,orfm.bz_3.1_91,792,"[None, None, None, None, None]","[0.36, 0.38, 0.38, 0.36, 0.36]",model_2_seed_000,,0.38,1,1,1
/home/prichter/Documents/banfield/betazoid/data/genes/colabfold/bz_3/orfm.bz_3.1_92,orfm.bz_3.1_92,2,"[None, None, None, None, None]","[0.51, 0.49, 0.43, 0.47, 0.47]",model_3_seed_000,,0.49,1,1,1
/home/prichter/Documents/banfield/betazoid/data/genes/colabfold/bz_3/orfm.bz_3.1_94,orfm.bz_3.1_94,3,"[None, None, None, None, None]","[0.29, 0.26, 0.28, 0.27, 0.25]",model_4_seed_000,,0.26,1,1,1
/home/prichter/Documents/banfield/betazoid/data/genes/colabfold/bz_3/orfm.bz_3.1_95,orfm.bz_3.1_95,2,"[None, None, None, None, None]","[0.49, 0.46, 0.44, 0.48, 0.47]",model_5_seed_000,,0.48,1,1,1
/home/prichter/Documents/banfield/betazoid/data/genes/colabfold/bz_3/orfm.bz_3.1_97,orfm.bz_3.1_97,2,"[None, None, None, None, None]","[0.4, 0.38, 0.37, 0.36, 0.41]",model_1_seed_000,,0.41,1,1,1
/home/prichter/Documents/banfield/betazoid/data/genes/colabfold/bz_3/orfm.bz_3.1_99,orfm.bz_3.1_99,2,"[None, None, None, None, None]","[0.37, 0.38, 0.4, 0.41, 0.42]",model_1_seed_000,,0.42,1,1,1
/home/prichter/Documents/banfield/betazoid/data/genes/colabfold/bz_3/orfm.bz_3.1_100,orfm.bz_3.1_100,2,"[None, None, None, None, None]","[0.46, 0.47, 0.42, 0.47, 0.47]",model_5_seed_000,,0.47,1,1,1
/home/prichter/Documents/banfield/betazoid/data/genes/colabfold/bz_3/orfm.bz_3.1_101,orfm.bz_3.1_101,2,"[None, None, None, None, None]","[0.21, 0.21, 0.22, 0.22, 0.21]",model_5_seed_000,,0.22,1,1,1
/home/prichter/Documents/banfield/betazoid/data/genes/colabfold/bz_3/orfm.bz_3.1_103,orfm.bz_3.1_103,2,"[None, None, None, None, None]","[0.43, 0.47, 0.42, 0.44, 0.42]",model_5_seed_000,,0.47,1,1,1
/home/prichter/Documents/banfield/betazoid/data/genes/colabfold/bz_3/orfm.bz_3.1_104,orfm.bz_3.1_104,2,"[None, None, None, None, None]","[0.36, 0.36, 0.26, 0.36, 0.17]",model_1_seed_000,,0.36,1,1,1
/home/prichter/Documents/banfield/betazoid/data/genes/colabfold/bz_3/orfm.bz_3.1_105,orfm.bz_3.1_105,2,"[None, None, None, None, None]","[0.39, 0.39, 0.35, 0.4, 0.41]",model_1_seed_000,,0.41,1,1,1
/home/prichter/Documents/banfield/betazoid/data/genes/colabfold/bz_3/orfm.bz_3.1_106,orfm.bz_3.1_106,2,"[None, None, None, None, None]","[0.65, 0.43, 0.47, 0.72, 0.6]",model_4_seed_000,,0.72,1,1,1
/home/prichter/Documents/banfield/betazoid/data/genes/colabfold/bz_3/orfm.bz_3.1_108,orfm.bz_3.1_108,2,"[None, None, None, None, None]","[0.37, 0.39, 0.4, 0.4, 0.4]",model_5_seed_000,,0.4,1,1,1
/home/prichter/Documents/banfield/betazoid/data/genes/colabfold/bz_3/orfm.bz_3.1_110,orfm.bz_3.1_110,2,"[None, None, None, None, None]","[0.2, 0.19, 0.16, 0.22, 0.17]",model_1_seed_000,,0.22,1,1,1
/home/prichter/Documents/banfield/betazoid/data/genes/colabfold/bz_3/orfm.bz_3.1_111,orfm.bz_3.1_111,2,"[None, None, None, None, None]","[0.51, 0.47, 0.38, 0.4, 0.39]",model_3_seed_000,,0.4,1,1,1
/home/prichter/Documents/banfield/betazoid/data/genes/colabfold/bz_3/orfm.bz_3.1_112,orfm.bz_3.1_112,2,"[None, None, None, None, None]","[0.57, 0.62, 0.56, 0.5, 0.47]",model_1_seed_000,,0.62,1,1,1
/home/prichter/Documents/banfield/betazoid/data/genes/colabfold/bz_3/orfm.bz_3.1_113,orfm.bz_3.1_113,2,"[None, None, None, None, None]","[0.04, 0.04, 0.04, 0.05, 0.04]",model_5_seed_000,,0.04,1,1,1
/home/prichter/Documents/banfield/betazoid/data/genes/colabfold/bz_3/orfm.bz_3.1_114,orfm.bz_3.1_114,2,"[None, None, None, None, None]","[0.58, 0.5, 0.52, 0.56, 0.54]",model_5_seed_000,,0.58,1,1,1
/home/prichter/Documents/banfield/betazoid/data/genes/colabfold/bz_3/orfm.bz_3.1_115,orfm.bz_3.1_115,2,"[None, None, None, None, None]","[0.41, 0.35, 0.39, 0.38, 0.35]",model_2_seed_000,,0.41,1,1,1
/home/prichter/Documents/banfield/betazoid/data/genes/colabfold/bz_3/orfm.bz_3.1_117,orfm.bz_3.1_117,2,"[None, None, None, None, None]","[0.33, 0.44, 0.48, 0.44, 0.39]",model_5_seed_000,,0.48,1,1,1
/home/prichter/Documents/banfield/betazoid/data/genes/colabfold/bz_3/orfm.bz_3.1_118,orfm.bz_3.1_118,2,"[None, None, None, None, None]","[0.44, 0.46, 0.46, 0.47, 0.44]",model_3_seed_000,,0.44,1,1,1
/home/prichter/Documents/banfield/betazoid/data/genes/colabfold/bz_3/orfm.bz_3.1_119,orfm.bz_3.1_119,2,"[None, None, None, None, None]","[0.47, 0.55, 0.55, 0.53, 0.58]",model_1_seed_000,,0.58,1,1,1
/home/prichter/Documents/banfield/betazoid/data/genes/colabfold/bz_3/orfm.bz_3.1_122,orfm.bz_3.1_122,2,"[None, None, None, None, None]","[0.25, 0.21, 0.23, 0.22, 0.24]",model_3_seed_000,,0.21,1,1,1
/home/prichter/Documents/banfield/betazoid/data/genes/colabfold/bz_3/orfm.bz_3.1_126,orfm.bz_3.1_126,2,"[None, None, None, None, None]","[0.36, 0.37, 0.36, 0.33, 0.39]",model_1_seed_000,,0.39,1,1,1
/home/prichter/Documents/banfield/betazoid/data/genes/colabfold/bz_3/orfm.bz_3.1_127,orfm.bz_3.1_127,2,"[None, None, None, None, None]","[0.04, 0.04, 0.04, 0.04, 0.04]",model_3_seed_000,,0.04,1,1,1
/home/prichter/Documents/banfield/betazoid/data/genes/colabfold/bz_3/orfm.bz_3.1_128,orfm.bz_3.1_128,2,"[None, None, None, None, None]","[0.28, 0.3, 0.27, 0.25, 0.28]",model_3_seed_000,,0.28,1,1,1
/home/prichter/Documents/banfield/betazoid/data/genes/colabfold/bz_3/orfm.bz_3.1_129,orfm.bz_3.1_129,2,"[None, None, None, None, None]","[0.46, 0.36, 0.39, 0.41, 0.42]",model_1_seed_000,,0.46,1,1,1
/home/prichter/Documents/banfield/betazoid/data/genes/colabfold/bz_3/orfm.bz_3.1_131,orfm.bz_3.1_131,2,"[None, None, None, None, None]","[0.34, 0.37, 0.33, 0.3, 0.33]",model_3_seed_000,,0.33,1,1,1
/home/prichter/Documents/banfield/betazoid/data/genes/colabfold/bz_3/orfm.bz_3.1_132,orfm.bz_3.1_132,2,"[None, None, None, None, None]","[0.42, 0.41, 0.44, 0.44, 0.39]",model_5_seed_000,,0.44,1,1,1
/home/prichter/Documents/banfield/betazoid/data/genes/colabfold/bz_3/orfm.bz_3.1_133,orfm.bz_3.1_133,2,"[None, None, None, None, None]","[0.25, 0.23, 0.2, 0.29, 0.28]",model_1_seed_000,,0.29,1,1,1
/home/prichter/Documents/banfield/betazoid/data/genes/colabfold/bz_3/orfm.bz_3.1_135,orfm.bz_3.1_135,1700,"[None, None, None, None, None]","[0.89, 0.88, 0.87, 0.88, 0.88]",model_5_seed_000,,0.88,1,1,1
/home/prichter/Documents/banfield/betazoid/data/genes/colabfold/bz_3/orfm.bz_3.1_138,orfm.bz_3.1_138,2,"[None, None, None, None, None]","[0.16, 0.15, 0.1, 0.14, 0.14]",model_5_seed_000,,0.14,1,1,1
/home/prichter/Documents/banfield/betazoid/data/genes/colabfold/bz_3/orfm.bz_3.1_139,orfm.bz_3.1_139,2,"[None, None, None, None, None]","[0.29, 0.28, 0.35, 0.3, 0.35]",model_1_seed_000,,0.35,1,1,1
/home/prichter/Documents/banfield/betazoid/data/genes/colabfold/bz_3/orfm.bz_3.1_142,orfm.bz_3.1_142,4,"[None, None, None, None, None]","[0.21, 0.24, 0.19, 0.18, 0.26]",model_2_seed_000,,0.21,1,1,1
/home/prichter/Documents/banfield/betazoid/data/genes/colabfold/bz_3/orfm.bz_3.1_143,orfm.bz_3.1_143,2,"[None, None, None, None, None]","[0.49, 0.54, 0.55, 0.55, 0.56]",model_5_seed_000,,0.56,1,1,1
/home/prichter/Documents/banfield/betazoid/data/genes/colabfold/bz_3/orfm.bz_3.1_144,orfm.bz_3.1_144,2,"[None, None, None, None, None]","[0.1, 0.08, 0.09, 0.09, 0.07]",model_1_seed_000,,0.1,1,1,1
/home/prichter/Documents/banfield/betazoid/data/genes/colabfold/bz_3/orfm.bz_3.1_145,orfm.bz_3.1_145,2,"[None, None, None, None, None]","[0.38, 0.38, 0.34, 0.37, 0.35]",model_5_seed_000,,0.38,1,1,1
/home/prichter/Documents/banfield/betazoid/data/genes/colabfold/bz_3/orfm.bz_3.1_146,orfm.bz_3.1_146,2,"[None, None, None, None, None]","[0.2, 0.22, 0.2, 0.25, 0.19]",model_2_seed_000,,0.25,1,1,1
/home/prichter/Documents/banfield/betazoid/data/genes/colabfold/bz_3/orfm.bz_3.1_148,orfm.bz_3.1_148,2,"[None, None, None, None, None]","[0.38, 0.41, 0.37, 0.28, 0.33]",model_5_seed_000,,0.38,1,1,1
/home/prichter/Documents/banfield/betazoid/data/genes/colabfold/bz_3/orfm.bz_3.1_150,orfm.bz_3.1_150,2,"[None, None, None, None, None]","[0.42, 0.34, 0.41, 0.48, 0.42]",model_3_seed_000,,0.48,1,1,1
/home/prichter/Documents/banfield/betazoid/data/genes/colabfold/bz_3/orfm.bz_3.1_151,orfm.bz_3.1_151,2,"[None, None, None, None, None]","[0.37, 0.41, 0.4, 0.41, 0.4]",model_3_seed_000,,0.4,1,1,1
/home/prichter/Documents/banfield/betazoid/data/genes/colabfold/bz_3/orfm.bz_3.1_152,orfm.bz_3.1_152,2,"[None, None, None, None, None]","[0.09, 0.09, 0.09, 0.09, 0.09]",model_1_seed_000,,0.09,1,1,1
/home/prichter/Documents/banfield/betazoid/data/genes/colabfold/bz_3/orfm.bz_3.1_153,orfm.bz_3.1_153,2,"[None, None, None, None, None]","[0.22, 0.28, 0.28, 0.21, 0.26]",model_1_seed_000,,0.28,1,1,1
/home/prichter/Documents/banfield/betazoid/data/genes/colabfold/bz_3/orfm.bz_3.1_155,orfm.bz_3.1_155,2,"[None, None, None, None, None]","[0.32, 0.32, 0.32, 0.33, 0.27]",model_3_seed_000,,0.27,1,1,1
/home/prichter/Documents/banfield/betazoid/data/genes/colabfold/bz_3/orfm.bz_3.1_156,orfm.bz_3.1_156,2,"[None, None, None, None, None]","[0.51, 0.45, 0.53, 0.51, 0.5]",model_4_seed_000,,0.51,1,1,1
/home/prichter/Documents/banfield/betazoid/data/genes/colabfold/bz_3/orfm.bz_3.1_157,orfm.bz_3.1_157,2,"[None, None, None, None, None]","[0.04, 0.04, 0.04, 0.04, 0.04]",model_5_seed_000,,0.04,1,1,1
/home/prichter/Documents/banfield/betazoid/data/genes/colabfold/bz_3/orfm.bz_3.1_158,orfm.bz_3.1_158,2,"[None, None, None, None, None]","[0.53, 0.54, 0.52, 0.53, 0.55]",model_3_seed_000,,0.55,1,1,1
/home/prichter/Documents/banfield/betazoid/data/genes/colabfold/bz_3/orfm.bz_3.1_160,orfm.bz_3.1_160,2,"[None, None, None, None, None]","[0.54, 0.53, 0.51, 0.54, 0.54]",model_5_seed_000,,0.54,1,1,1
/home/prichter/Documents/banfield/betazoid/data/genes/colabfold/bz_3/orfm.bz_3.1_161,orfm.bz_3.1_161,2,"[None, None, None, None, None]","[0.28, 0.53, 0.57, 0.34, 0.58]",model_3_seed_000,,0.57,1,1,1
/home/prichter/Documents/banfield/betazoid/data/genes/colabfold/bz_3/orfm.bz_3.1_162,orfm.bz_3.1_162,2,"[None, None, None, None, None]","[0.05, 0.05, 0.05, 0.05, 0.05]",model_5_seed_000,,0.05,1,1,1
/home/prichter/Documents/banfield/betazoid/data/genes/colabfold/bz_3/orfm.bz_3.1_163,orfm.bz_3.1_163,2,"[None, None, None, None, None]","[0.26, 0.31, 0.26, 0.27, 0.29]",model_3_seed_000,,0.27,1,1,1
/home/prichter/Documents/banfield/betazoid/data/genes/colabfold/bz_3/orfm.bz_3.1_164,orfm.bz_3.1_164,2,"[None, None, None, None, None]","[0.48, 0.45, 0.47, 0.45, 0.49]",model_5_seed_000,,0.49,1,1,1
/home/prichter/Documents/banfield/betazoid/data/genes/colabfold/bz_3/orfm.bz_3.1_165,orfm.bz_3.1_165,2,"[None, None, None, None, None]","[0.23, 0.19, 0.35, 0.28, 0.3]",model_3_seed_000,,0.35,1,1,1
/home/prichter/Documents/banfield/betazoid/data/genes/colabfold/bz_3/orfm.bz_3.1_168,orfm.bz_3.1_168,2,"[None, None, None, None, None]","[0.1, 0.1, 0.09, 0.09, 0.1]",model_3_seed_000,,0.09,1,1,1
/home/prichter/Documents/banfield/betazoid/data/genes/colabfold/bz_3/orfm.bz_3.1_169,orfm.bz_3.1_169,2,"[None, None, None, None, None]","[0.6, 0.67, 0.63, 0.61, 0.41]",model_2_seed_000,,0.67,1,1,1
/home/prichter/Documents/banfield/betazoid/data/genes/colabfold/bz_3/orfm.bz_3.1_170,orfm.bz_3.1_170,2,"[None, None, None, None, None]","[0.59, 0.55, 0.56, 0.57, 0.56]",model_5_seed_000,,0.59,1,1,1
/home/prichter/Documents/banfield/betazoid/data/genes/colabfold/bz_3/orfm.bz_3.1_172,orfm.bz_3.1_172,2,"[None, None, None, None, None]","[0.47, 0.4, 0.38, 0.45, 0.45]",model_2_seed_000,,0.45,1,1,1
/home/prichter/Documents/banfield/betazoid/data/genes/colabfold/bz_3/orfm.bz_3.1_173,orfm.bz_3.1_173,2,"[None, None, None, None, None]","[0.51, 0.51, 0.46, 0.51, 0.49]",model_5_seed_000,,0.51,1,1,1
/home/prichter/Documents/banfield/betazoid/data/genes/colabfold/bz_3/orfm.bz_3.1_174,orfm.bz_3.1_174,2,"[None, None, None, None, None]","[0.34, 0.42, 0.43, 0.44, 0.34]",model_1_seed_000,,0.44,1,1,1
/home/prichter/Documents/banfield/betazoid/data/genes/colabfold/bz_3/orfm.bz_3.1_175,orfm.bz_3.1_175,2,"[None, None, None, None, None]","[0.19, 0.34, 0.23, 0.24, 0.19]",model_1_seed_000,,0.34,1,1,1
/home/prichter/Documents/banfield/betazoid/data/genes/colabfold/bz_3/orfm.bz_3.1_176,orfm.bz_3.1_176,2821,"[None, None, None, None, None]","[0.56, 0.59, 0.61, 0.58, 0.58]",model_3_seed_000,,0.59,1,1,1
/home/prichter/Documents/banfield/betazoid/data/genes/colabfold/bz_3/orfm.bz_3.1_177,orfm.bz_3.1_177,2,"[None, None, None, None, None]","[0.04, 0.03, 0.03, 0.03, 0.03]",model_5_seed_000,,0.04,1,1,1
/home/prichter/Documents/banfield/betazoid/data/genes/colabfold/bz_3/orfm.bz_3.1_179,orfm.bz_3.1_179,2,"[None, None, None, None, None]","[0.39, 0.38, 0.38, 0.35, 0.38]",model_5_seed_000,,0.39,1,1,1
/home/prichter/Documents/banfield/betazoid/data/genes/colabfold/bz_3/orfm.bz_3.1_180,orfm.bz_3.1_180,2,"[None, None, None, None, None]","[0.46, 0.46, 0.41, 0.46, 0.47]",model_4_seed_000,,0.46,1,1,1
/home/prichter/Documents/banfield/betazoid/data/genes/colabfold/bz_3/orfm.bz_3.1_181,orfm.bz_3.1_181,2,"[None, None, None, None, None]","[0.3, 0.33, 0.28, 0.39, 0.32]",model_1_seed_000,,0.39,1,1,1
/home/prichter/Documents/banfield/betazoid/data/genes/colabfold/bz_3/orfm.bz_3.1_183,orfm.bz_3.1_183,2,"[None, None, None, None, None]","[0.47, 0.43, 0.47, 0.46, 0.45]",model_4_seed_000,,0.46,1,1,1
/home/prichter/Documents/banfield/betazoid/data/genes/colabfold/bz_3/orfm.bz_3.1_184,orfm.bz_3.1_184,2,"[None, None, None, None, None]","[0.17, 0.22, 0.19, 0.17, 0.17]",model_3_seed_000,,0.17,1,1,1
/home/prichter/Documents/banfield/betazoid/data/genes/colabfold/bz_3/orfm.bz_3.1_185,orfm.bz_3.1_185,2,"[None, None, None, None, None]","[0.5, 0.43, 0.48, 0.47, 0.47]",model_5_seed_000,,0.5,1,1,1
/home/prichter/Documents/banfield/betazoid/data/genes/colabfold/bz_4/orfm.bz_4.1_1,orfm.bz_4.1_1,2,"[None, None, None, None, None]","[0.03, 0.03, 0.03, 0.03, 0.03]",model_5_seed_000,,0.03,1,1,1
/home/prichter/Documents/banfield/betazoid/data/genes/colabfold/bz_4/orfm.bz_4.1_2,orfm.bz_4.1_2,2,"[None, None, None, None, None]","[0.32, 0.28, 0.33, 0.3, 0.33]",model_5_seed_000,,0.32,1,1,1
/home/prichter/Documents/banfield/betazoid/data/genes/colabfold/bz_4/orfm.bz_4.1_4,orfm.bz_4.1_4,2,"[None, None, None, None, None]","[0.32, 0.35, 0.34, 0.34, 0.33]",model_3_seed_000,,0.35,1,1,1
/home/prichter/Documents/banfield/betazoid/data/genes/colabfold/bz_4/orfm.bz_4.1_5,orfm.bz_4.1_5,2,"[None, None, None, None, None]","[0.23, 0.16, 0.2, 0.17, 0.26]",model_3_seed_000,,0.26,1,1,1
/home/prichter/Documents/banfield/betazoid/data/genes/colabfold/bz_4/orfm.bz_4.1_6,orfm.bz_4.1_6,2,"[None, None, None, None, None]","[0.44, 0.24, 0.23, 0.35, 0.26]",model_5_seed_000,,0.44,1,1,1
/home/prichter/Documents/banfield/betazoid/data/genes/colabfold/bz_4/orfm.bz_4.1_7,orfm.bz_4.1_7,2,"[None, None, None, None, None]","[0.51, 0.49, 0.48, 0.52, 0.57]",model_4_seed_000,,0.57,1,1,1
/home/prichter/Documents/banfield/betazoid/data/genes/colabfold/bz_4/orfm.bz_4.1_8,orfm.bz_4.1_8,2,"[None, None, None, None, None]","[0.55, 0.4, 0.33, 0.55, 0.41]",model_5_seed_000,,0.55,1,1,1
/home/prichter/Documents/banfield/betazoid/data/genes/colabfold/bz_4/orfm.bz_4.1_13,orfm.bz_4.1_13,2,"[None, None, None, None, None]","[0.48, 0.4, 0.38, 0.47, 0.4]",model_1_seed_000,,0.48,1,1,1
/home/prichter/Documents/banfield/betazoid/data/genes/colabfold/bz_4/orfm.bz_4.1_16,orfm.bz_4.1_16,2,"[None, None, None, None, None]","[0.33, 0.34, 0.26, 0.31, 0.29]",model_5_seed_000,,0.33,1,1,1
/home/prichter/Documents/banfield/betazoid/data/genes/colabfold/bz_4/orfm.bz_4.1_17,orfm.bz_4.1_17,2,"[None, None, None, None, None]","[0.41, 0.6, 0.61, 0.4, 0.6]",model_4_seed_000,,0.61,1,1,1
/home/prichter/Documents/banfield/betazoid/data/genes/colabfold/bz_4/orfm.bz_4.1_19,orfm.bz_4.1_19,2,"[None, None, None, None, None]","[0.04, 0.04, 0.04, 0.04, 0.04]",model_5_seed_000,,0.04,1,1,1
/home/prichter/Documents/banfield/betazoid/data/genes/colabfold/bz_4/orfm.bz_4.1_20,orfm.bz_4.1_20,2,"[None, None, None, None, None]","[0.44, 0.31, 0.34, 0.34, 0.32]",model_5_seed_000,,0.44,1,1,1
/home/prichter/Documents/banfield/betazoid/data/genes/colabfold/bz_4/orfm.bz_4.1_21,orfm.bz_4.1_21,2,"[None, None, None, None, None]","[0.43, 0.45, 0.42, 0.45, 0.48]",model_5_seed_000,,0.48,1,1,1
/home/prichter/Documents/banfield/betazoid/data/genes/colabfold/bz_4/orfm.bz_4.1_23,orfm.bz_4.1_23,2,"[None, None, None, None, None]","[0.32, 0.39, 0.65, 0.37, 0.29]",model_2_seed_000,,0.65,1,1,1
/home/prichter/Documents/banfield/betazoid/data/genes/colabfold/bz_4/orfm.bz_4.1_24,orfm.bz_4.1_24,2,"[None, None, None, None, None]","[0.52, 0.55, 0.54, 0.58, 0.57]",model_4_seed_000,,0.57,1,1,1
/home/prichter/Documents/banfield/betazoid/data/genes/colabfold/bz_4/orfm.bz_4.1_25,orfm.bz_4.1_25,2,"[None, None, None, None, None]","[0.42, 0.42, 0.41, 0.37, 0.41]",model_4_seed_000,,0.42,1,1,1
/home/prichter/Documents/banfield/betazoid/data/genes/colabfold/bz_4/orfm.bz_4.1_26,orfm.bz_4.1_26,2,"[None, None, None, None, None]","[0.31, 0.31, 0.31, 0.32, 0.3]",model_5_seed_000,,0.31,1,1,1
/home/prichter/Documents/banfield/betazoid/data/genes/colabfold/bz_4/orfm.bz_4.1_27,orfm.bz_4.1_27,2,"[None, None, None, None, None]","[0.37, 0.43, 0.38, 0.42, 0.46]",model_1_seed_000,,0.46,1,1,1
/home/prichter/Documents/banfield/betazoid/data/genes/colabfold/bz_4/orfm.bz_4.1_28,orfm.bz_4.1_28,2,"[None, None, None, None, None]","[0.02, 0.03, 0.03, 0.02, 0.03]",model_5_seed_000,,0.03,1,1,1
/home/prichter/Documents/banfield/betazoid/data/genes/colabfold/bz_4/orfm.bz_4.1_30,orfm.bz_4.1_30,2,"[None, None, None, None, None]","[0.46, 0.44, 0.49, 0.4, 0.48]",model_1_seed_000,,0.49,1,1,1
/home/prichter/Documents/banfield/betazoid/data/genes/colabfold/bz_4/orfm.bz_4.1_31,orfm.bz_4.1_31,2,"[None, None, None, None, None]","[0.15, 0.15, 0.18, 0.16, 0.17]",model_3_seed_000,,0.18,1,1,1
/home/prichter/Documents/banfield/betazoid/data/genes/colabfold/bz_4/orfm.bz_4.1_33,orfm.bz_4.1_33,2,"[None, None, None, None, None]","[0.33, 0.32, 0.32, 0.31, 0.33]",model_4_seed_000,,0.33,1,1,1
/home/prichter/Documents/banfield/betazoid/data/genes/colabfold/bz_4/orfm.bz_4.1_35,orfm.bz_4.1_35,602,"[None, None, None, None, None]","[0.71, 0.72, 0.74, 0.72, 0.72]",model_3_seed_000,,0.74,1,1,1
/home/prichter/Documents/banfield/betazoid/data/genes/colabfold/bz_4/orfm.bz_4.1_38,orfm.bz_4.1_38,2,"[None, None, None, None, None]","[0.42, 0.41, 0.42, 0.38, 0.4]",model_5_seed_000,,0.42,1,1,1
/home/prichter/Documents/banfield/betazoid/data/genes/colabfold/bz_4/orfm.bz_4.1_40,orfm.bz_4.1_40,2,"[None, None, None, None, None]","[0.39, 0.34, 0.37, 0.39, 0.39]",model_3_seed_000,,0.39,1,1,1
/home/prichter/Documents/banfield/betazoid/data/genes/colabfold/bz_4/orfm.bz_4.1_42,orfm.bz_4.1_42,2,"[None, None, None, None, None]","[0.32, 0.37, 0.36, 0.38, 0.33]",model_5_seed_000,,0.38,1,1,1
/home/prichter/Documents/banfield/betazoid/data/genes/colabfold/bz_4/orfm.bz_4.1_45,orfm.bz_4.1_45,2,"[None, None, None, None, None]","[0.49, 0.49, 0.5, 0.51, 0.51]",model_3_seed_000,,0.51,1,1,1
/home/prichter/Documents/banfield/betazoid/data/genes/colabfold/bz_4/orfm.bz_4.1_47,orfm.bz_4.1_47,2,"[None, None, None, None, None]","[0.12, 0.15, 0.13, 0.16, 0.12]",model_1_seed_000,,0.15,1,1,1
/home/prichter/Documents/banfield/betazoid/data/genes/colabfold/bz_4/orfm.bz_4.1_49,orfm.bz_4.1_49,2,"[None, None, None, None, None]","[0.37, 0.4, 0.43, 0.38, 0.44]",model_3_seed_000,,0.44,1,1,1
/home/prichter/Documents/banfield/betazoid/data/genes/colabfold/bz_4/orfm.bz_4.1_50,orfm.bz_4.1_50,2,"[None, None, None, None, None]","[0.46, 0.45, 0.49, 0.47, 0.5]",model_5_seed_000,,0.5,1,1,1
/home/prichter/Documents/banfield/betazoid/data/genes/colabfold/bz_4/orfm.bz_4.1_51,orfm.bz_4.1_51,2,"[None, None, None, None, None]","[0.22, 0.33, 0.27, 0.26, 0.24]",model_1_seed_000,,0.33,1,1,1
/home/prichter/Documents/banfield/betazoid/data/genes/colabfold/bz_4/orfm.bz_4.1_52,orfm.bz_4.1_52,2,"[None, None, None, None, None]","[0.31, 0.29, 0.3, 0.29, 0.34]",model_5_seed_000,,0.34,1,1,1
/home/prichter/Documents/banfield/betazoid/data/genes/colabfold/bz_4/orfm.bz_4.1_54,orfm.bz_4.1_54,2,"[None, None, None, None, None]","[0.03, 0.03, 0.03, 0.03, 0.03]",model_1_seed_000,,0.03,1,1,1
/home/prichter/Documents/banfield/betazoid/data/genes/colabfold/bz_4/orfm.bz_4.1_55,orfm.bz_4.1_55,2,"[None, None, None, None, None]","[0.11, 0.11, 0.12, 0.12, 0.11]",model_5_seed_000,,0.12,1,1,1
/home/prichter/Documents/banfield/betazoid/data/genes/colabfold/bz_4/orfm.bz_4.1_57,orfm.bz_4.1_57,2,"[None, None, None, None, None]","[0.26, 0.26, 0.26, 0.25, 0.27]",model_4_seed_000,,0.26,1,1,1
/home/prichter/Documents/banfield/betazoid/data/genes/colabfold/bz_4/orfm.bz_4.1_58,orfm.bz_4.1_58,2,"[None, None, None, None, None]","[0.41, 0.37, 0.38, 0.33, 0.49]",model_3_seed_000,,0.49,1,1,1
/home/prichter/Documents/banfield/betazoid/data/genes/colabfold/bz_4/orfm.bz_4.1_59,orfm.bz_4.1_59,2,"[None, None, None, None, None]","[0.36, 0.35, 0.33, 0.36, 0.33]",model_5_seed_000,,0.36,1,1,1
/home/prichter/Documents/banfield/betazoid/data/genes/colabfold/bz_4/orfm.bz_4.1_60,orfm.bz_4.1_60,2,"[None, None, None, None, None]","[0.25, 0.22, 0.26, 0.21, 0.24]",model_5_seed_000,,0.26,1,1,1
/home/prichter/Documents/banfield/betazoid/data/genes/colabfold/bz_4/orfm.bz_4.1_61,orfm.bz_4.1_61,2,"[None, None, None, None, None]","[0.38, 0.4, 0.4, 0.37, 0.35]",model_5_seed_000,,0.4,1,1,1
/home/prichter/Documents/banfield/betazoid/data/genes/colabfold/bz_4/orfm.bz_4.1_62,orfm.bz_4.1_62,2,"[None, None, None, None, None]","[0.04, 0.04, 0.04, 0.04, 0.04]",model_5_seed_000,,0.04,1,1,1
/home/prichter/Documents/banfield/betazoid/data/genes/colabfold/bz_4/orfm.bz_4.1_63,orfm.bz_4.1_63,2,"[None, None, None, None, None]","[0.04, 0.04, 0.04, 0.04, 0.04]",model_5_seed_000,,0.04,1,1,1
/home/prichter/Documents/banfield/betazoid/data/genes/colabfold/bz_4/orfm.bz_4.1_64,orfm.bz_4.1_64,2,"[None, None, None, None, None]","[0.26, 0.25, 0.29, 0.25, 0.3]",model_2_seed_000,,0.3,1,1,1
/home/prichter/Documents/banfield/betazoid/data/genes/colabfold/bz_4/orfm.bz_4.1_65,orfm.bz_4.1_65,2,"[None, None, None, None, None]","[0.39, 0.32, 0.31, 0.36, 0.4]",model_1_seed_000,,0.39,1,1,1
